,Name,Fibre Volume Fraction,Material,Test type,"smax,static","smax, fatigue",epsstatic,epsfatigue,Ncycles,Eit,Eic
1428,GEV213_R0390_0112,56.66,GE1,CA,,35.651686945897005,,0.239531,3389.0,14.6,15.24
1429,GEV213_R0390_0111,56.66,GE1,CA,,35.64930969234004,,0.23093850000000002,8185.0,14.72,15.83
1430,GEV213_R0300_0008,0.0,GE1,CA,,-450.0150172212101,,-1.067005,12758.0,,42.35
1431,GEV213_R0300_0009,0.0,GE1,CA,,-427.0022705513076,,-1.038158,1382817.0,,41.22
1432,GEV207_I1290_0017,52.517611085265685,GE1,STC,-194.21569190000002,,-3.3378596991564877,0.0,1.0,,14.358906879033345
1433,GEV207_I1290_0014,52.517611085265685,GE1,STC,-194.28370870000003,,-3.0394796090086404,0.0,1.0,,14.597255729947939
1434,GEV207_I1290_0009,52.517611085265685,GE1,STC,-189.0868275,,-2.46505908276581,0.0,1.0,,13.821709474873368
1435,GEV207_I1290_0004,52.517611085265685,GE1,STC,-190.0640115,,-2.5727041452586423,0.0,1.0,,15.106570245836672
1436,GEV207_I1290_0003,52.517611085265685,GE1,STC,-186.7656199,,-2.4185751316471,0.0,1.0,,14.316886874072322
1437,GEV207_I1290_0002,52.517611085265685,GE1,STC,-186.72945239999999,,-2.4334654774476907,0.0,1.0,,14.827781286325441
1438,GEV207_I1290_0001,52.517611085265685,GE1,STC,-184.61064709999997,,-2.6615827460257697,0.0,1.0,,14.525294200625972
1439,GEV207_D1200_0022,52.28130802833506,GE1,CA,,400.49,0.0,1.45,170.0,27.62,
1440,GEV207_D1200_0019,52.28130802833506,GE1,CA,,355.81,0.0,1.3,400.0,27.37,
1441,GEV207_D1200_0020,52.28130802833506,GE1,CA,,276.12,0.0,1.04,50700.0,26.55,
1442,GEV207_D1200_0014,52.28130802833506,GE1,CA,,336.48,0.0,1.2,820.0,28.04,
1443,GEV207_D1200_0023,52.28130802833506,GE1,CA,,213.444,0.0,0.77,1844700.0,27.72,
1444,GEV207_D1200_0016,52.28130802833506,GE1,CA,,206.955,0.0,0.73,1897500.0,28.35,
1445,GEV207_D1200_0018,52.28130802833506,GE1,CA,,186.55,0.0,0.65,4159500.0,28.7,
1446,GEV206_D1200_0019,52.970535131873156,GE1,CA,,427.9,0.0,1.1,21380.0,38.9,
1447,GEV206_D1200_0004,52.28109780985611,GE1,CA,,421.51200000000006,0.0,1.04,16000.0,40.53,
1448,GEV206_D1200_0017,52.970535131873156,GE1,CA,,402.325,0.0,0.95,173900.0,42.35,
1449,GEV206_D1200_0016,52.28109780985611,GE1,CA,,306.76800000000003,0.0,0.77,266100.0,39.84,
1450,GEV206_D1200_0003,52.28109780985611,GE1,CA,,197.6,0.0,0.5,5208500.0,39.52,
1451,GEV206_R0300_0741,53.31,GE1,CA,,-415.7919999999999,0.0,-1.04,598.0,39.98,39.98
1452,GEV206_R0300_0740,53.31,GE1,CA,,-385.7,0.0,-0.95,35325.0,40.6,40.6
1453,GEV206_R0300_0692,53.31,GE1,CA,,-339.44199999999995,0.0,-0.86,74629.0,39.47,39.47
1454,GEV206_R0300_0691,53.31,GE1,CA,,-314.237,0.0,-0.77,5554544.0,40.81,40.81
1455,GEV206_R0300_0690,53.31,GE1,CA,,-284.92,0.0,-0.68,5721979.0,41.9,41.9
1456,GEV206_R0300_0689,53.31,GE1,CA,,-239.48100000000002,0.0,-0.59,674709.0,40.59,40.59
1457,GEV206_R0300_0688,53.31,GE1,CA,,-195.0,0.0,-0.5,5000000.0,39.0,39.0
1502,GEV206_R0300_0334,53.27606183855359,GE1,CA,,210.16798375376297,,,155999.5,,
1503,GEV206_R0300_0333,53.27606183855359,GE1,CA,,212.98538213685634,,,119499.5,,
1504,GEV206_R0300_0332,53.27606183855359,GE1,CA,,181.09521660684416,,,860499.5,,
1505,GEV206_R0300_0331,53.27606183855359,GE1,CA,,181.21101524067757,,,689999.5,,
1506,GEV206_R0300_0330,53.27606183855359,GE1,CA,,181.37049008257245,,,803999.5,,
1507,GEV206_R0300_0328,53.4981904579583,GE1,CA,,265.0722203299036,,,34348.5,,
1508,GEV206_R0300_0324,53.4981904579583,GE1,CA,,159.96959745894736,,,1375999.0,,
1509,GEV206_R0300_0323,53.4981904579583,GE1,CA,,210.10911424903722,,,227499.5,,
1613,GEV207_R0490_0010,51.78726750999988,GE1,STC,-197.24534025206134,,,,1.0,,14.15
1614,GEV207_R0490_0009,51.78726750999988,GE1,STC,-186.1217812652467,,,,1.0,,
1615,GEV207_R0490_0007,51.78726750999988,GE1,STC,-203.49186034776653,,,,1.0,,13.85
1616,GEV207_R0490_0006,51.78726750999988,GE1,STC,-210.12297684406118,,,,1.0,,14.7
1617,GEV207_R0490_0002,51.78726750999988,GE1,STC,-201.13576052950634,,,,1.0,,14.7
1618,GEV207_R0400_0600,54.10508239335008,GE1,STC,-432.1349590718332,,,,1.0,,28.7
1619,GEV207_R0400_0492,51.53639507793451,GE1,STC,-421.6392112622676,,,,1.0,,27.35
1621,GEV207_R0400_0230,52.829937546274905,GE1,STT,466.9521135472896,,,,1.0,24.65,
1622,GEV207_R0400_0235,52.829937546274905,GE1,STT,495.89002218208265,,,,1.0,23.2,
1623,GEV207_R0400_0510,50.60758841698335,GE1,STT,462.2405039651215,,,,1.0,22.8,
1624,GEV207_R0400_0255,51.63706517258854,GE1,STT,485.3324689484462,,,,1.0,21.3,
1625,GEV207_R0400_0586,54.10508239335008,GE1,CA,,-335.23266886634116,,,27511.0,,
1627,GEV207_R0400_0578,54.10508239335008,GE1,CA,,317.732739231487,,1.19,868.0,28.35,
1628,GEV207_R0400_0598,54.10508239335008,GE1,CA,,-326.97653989771766,,-1.17,153121.0,,29.0
1629,GEV207_R0400_0594,54.10508239335008,GE1,CA,,-271.56078176942435,,-0.875,1429625.0,,
1630,GEV207_R0400_0619,54.10508239335008,GE1,CA,,-270.8388244190944,,-0.85,1386586.0,,
1631,GEV207_R0400_0265,52.42023780111164,GE1,CA,,-266.91808162693843,,-0.935,2112514.0,,30.6
1632,GEV207_R0400_0224,52.829937546274905,GE1,CA,,-268.24226637831123,,-1.0,76261.0,,30.0
1633,GEV207_R0400_0274,52.42023780111164,GE1,CA,,-293.3504067633632,,,99222.0,,
1634,GEV207_R0400_0493,51.53639507793451,GE1,CA,,-315.8191246882993,,-1.15,4183.0,,27.6
1635,GEV207_R0400_0236,52.829937546274905,GE1,CA,,-293.94655651034185,,,217737.0,,
1636,GEV207_R0400_0503,50.60758841698335,GE1,CA,,-315.0328432160744,,-1.21,5288.0,,27.85
1637,GEV207_R0400_0500,50.60758841698335,GE1,CA,,-288.2374135103935,,,76130.0,,27.4
1638,GEV207_R0400_0511,50.60758841698335,GE1,CA,,-286.4023192742916,,-1.055,20720.0,,28.55
1640,GEV207_R0400_0783,54.71,GE1,CA,,137.7557424375549,,0.435,1155325.0,,
1641,GEV207_R0400_0599,54.10508239335008,GE1,CA,,283.571991460018,,1.065,362.0,28.95,26.6
1642,GEV207_R0400_0567,54.10508239335008,GE1,CA,,186.58413371125425,,0.58,16768.0,30.85,30.25
1644,GEV207_R0400_0484,51.53639507793451,GE1,CA,,233.35308272489098,,0.8,1510.0,26.75,25.2
1645,GEV207_R0400_0507,50.60758841698335,GE1,CA,,132.8814887714251,,0.485,817473.0,,26.9
1646,GEV207_R0400_0485,51.53639507793451,GE1,CA,,180.39789598898676,,0.695,6412.0,26.65,25.1
1647,GEV207_R0400_0488,51.53639507793451,GE1,CA,,180.22610560930073,,0.685,112810.0,27.65,
1648,GEV207_R0400_0478,51.53639507793451,GE1,CA,,230.18661346798265,,1.89,1256.0,23.35,
1650,GEV207_R0400_0499,50.60758841698335,GE1,CA,,179.11498196533827,,0.635,41120.0,27.7,26.7
1651,GEV207_R0400_0498,50.60758841698335,GE1,CA,,270.2149256754823,,1.05,3910.0,25.05,24.2
1652,GEV207_R0400_0495,50.60758841698335,GE1,CA,,226.6962897159905,,0.875,6764.0,27.55,25.85
1653,GEV207_R0400_0477,51.53639507793451,GE1,CA,,226.21319003191613,,0.795,941.0,26.65,24.95
1654,GEV207_R0400_0587,54.10508239335008,GE1,CA,,243.90935647636067,,0.845,6878.0,31.0,29.15
1655,GEV207_R0400_0605,54.10508239335008,GE1,CA,,170.84389373885293,,0.59,100679.0,,
1656,GEV207_R0400_0581,54.10508239335008,GE1,CA,,171.23276970254864,,,75607.0,,
1657,GEV207_R0400_0271,52.42023780111164,GE1,CA,,306.52614640929306,,,2084.0,,25.8
1658,GEV207_R0400_0258,52.42023780111164,GE1,CA,,233.9943069426352,,0.88,19593.0,,
1659,GEV207_R0400_0257,51.63706517258854,GE1,CA,,164.40325727689915,,,568162.0,,
1660,GEV207_R0400_0263,52.42023780111164,GE1,CA,,232.74758524380306,,0.895,23001.0,,26.65
1661,GEV207_R0400_0231,52.829937546274905,GE1,CA,,230.78141848615377,,0.895,31877.0,,25.8
1662,GEV207_R0400_0269,52.42023780111164,GE1,CA,,187.0351952736503,,0.67,497640.0,,
1663,GEV207_R0400_0233,52.829937546274905,GE1,CA,,229.64647430675097,,,26422.0,,
1664,GEV207_R0400_0225,52.829937546274905,GE1,CA,,297.93926320441295,,1.205,5253.0,26.7,25.45
1665,GEV207_R0400_0505,50.60758841698335,GE1,CA,,161.04136162234477,,0.6,1340381.0,27.55,27.55
1666,GEV207_R0400_0496,50.60758841698335,GE1,CA,,227.14396833718735,,0.96,61144.0,,
1667,GEV207_R0400_0502,50.60758841698335,GE1,CA,,295.2074640325078,,,3525.0,,
1668,GEV207_R0400_0592,54.10508239335008,GE1,CA,,346.3513490570261,,1.32,2139.0,29.25,
1669,GEV207_R0400_0489,51.53639507793451,GE1,CA,,263.4373881283101,,1.055,98460.0,26.65,
1692,GEV206_I0300_0004,51.93540509533205,GE1,STC,-688.7104274277671,,,,1.0,,
1693,GEV206_I0300_0001,51.93540509533205,GE1,STC,-596.3967484956845,,,,1.0,,37.2
1694,GEV206_I0300_0006,51.93540509533205,GE1,STC,-528.9592341902816,,,,1.0,,
1695,GEV206_I0300_0007,51.93540509533205,GE1,STC,-671.8913169684616,,,,1.0,,39.95
1696,GEV206_R0300_0367,52.41343472278347,GE1,CA,,257.9171156721717,,0.66,18829.0,38.85,38.7
1697,GEV206_R0300_0533,52.28109780985611,GE1,CA,,178.04285678144052,,0.45,1382433.0,39.35,39.45
1698,GEV206_R0300_0382,52.41343472278347,GE1,CA,,256.75308667766933,,0.69,46630.0,37.65,37.6
1700,GEV206_R0300_0531,52.28109780985611,GE1,CA,,255.26025141728803,,0.65,70434.0,39.7,39.5
1701,GEV206_R0300_0369,52.41343472278347,GE1,CA,,176.2680934013521,,,1121521.0,,
1702,GEV213_R0390_0153,54.75,GE1,STC,-147.80470964972494,,,,1.0,,15.75
1703,GEV213_R0390_0165,54.75,GE1,STC,-154.17604202650932,,,,1.0,,14.75
1704,GEV213_R0390_0523,55.4,GE1,STC,-153.29631227391917,,,,1.0,,16.95
1705,GEV213_R0390_0527,55.4,GE1,STC,-148.2698259926963,,,,1.0,,16.4
1706,GEV213_R0390_0530,55.4,GE1,STC,-159.50855368464568,,,,1.0,,
1707,GEV206_R0300_0566,53.620098081087065,GE1,STC,-433.3494840377205,,,,1.0,,42.65
1708,GEV206_R0300_0573,53.620098081087065,GE1,STC,-550.2964681195915,,,,1.0,,
1709,GEV206_R0300_0553,52.970535131873156,GE1,STC,-438.3484655792686,,,,1.0,,42.05
1710,GEV206_R0300_0577,52.46667635493905,GE1,STC,-373.3917391124975,,,,1.0,,39.05
1711,GEV213_R0390_0173,54.75,GE1,STC,-88.97620743713912,,,,1.0,,11.5
1712,GEV213_R0390_0163,54.75,GE1,STC,-96.62604067963979,,,,1.0,,10.75
1713,GEV213_R0390_0154,54.75,GE1,STC,-92.32485273365636,,,,1.0,,11.15
1714,GEV213_R0390_0162,54.75,GE1,STC,-94.00629966246439,,,,1.0,,11.0
1715,GEV213_R0390_0170,54.75,GE1,STT,61.37642881177089,,,,1.0,10.0,
1716,GEV213_R0390_0172,54.75,GE1,STT,51.18483534684019,,,,1.0,10.6,
1717,GEV213_R0390_0151,54.75,GE1,STT,55.1039552322502,,,,1.0,9.3,
1719,GEV213_R0390_0152,54.75,GE1,STT,58.583620915953325,,,,1.0,10.6,
1723,GEV206_R0330_0005,51.61059136399159,GE1,STT,73.24155494538479,,,,1.0,9.05,
1724,GEV206_R0330_0006,51.61059136399159,GE1,STT,67.55704892923227,,,,1.0,7.9,
1726,GEV206_R0300_0551,52.970535131873156,GE1,CA,,436.0983920308849,,,225.0,,
1728,GEV206_R0300_0364,53.396710149056986,GE1,CA,,266.61801374445054,,0.67,77850.0,40.25,40.25
1730,GEV206_R0300_0373,52.41343472278347,GE1,CA,,429.53250755708757,,1.115,32.0,39.2,39.71
1731,GEV206_R0300_0368,52.41343472278347,GE1,CA,,263.7272291690858,,0.65,19151.0,39.7,39.55
1732,GEV206_R0300_0552,52.970535131873156,GE1,CA,,428.482662202047,,,229.0,,
1733,GEV206_R0300_0375,52.41343472278347,GE1,CA,,426.7281155153009,,1.1,666.0,39.75,39.9
1734,GEV206_R0300_0532,52.28109780985611,GE1,CA,,260.4978072824928,,0.65,68131.0,39.0,39.2
1736,GEV206_R0300_0370,52.41343472278347,GE1,CA,,179.15254523074847,,0.465,847417.0,39.0,39.05
1737,GEV206_R0300_0378,52.41343472278347,GE1,CA,,178.47275373162503,,0.465,999129.0,38.5,38.35
1755,GEV207_S3400_0002,53.5,GE1,STT,448.04409724454433,,1.6259,,1.0,30.842,
1756,GEV207_S3400_0001,53.5,GE1,STT,423.4291811413975,,1.4707,,1.0,31.93,
1757,GEV207_S3200_0005,51.77,GE1,STT,451.53113806778697,,1.6593,,1.0,30.881,
1758,GEV207_S3200_0004,51.77,GE1,STT,394.29175994658493,,1.4128,,1.0,31.277,
1759,GEV207_S3200_0003,51.77,GE1,STT,454.6855446346795,,1.6994,,1.0,30.559,
1760,GEV207_S3200_0002,51.77,GE1,STT,485.5442786477269,,1.6314,,1.0,31.293,
1761,GEV207_S3200_0001,51.77,GE1,STT,453.9826789100944,,1.643,,1.0,31.087,
1762,GEV206_R0300_0259,50.8175623622701,GE1,CA,,137.83732567976182,,0.3444,19854604.0,40.019,39.887
1763,GEV207_R0400_0376,51.882045830491805,GE1,STT,512.5319832931602,,,,1.0,,
1764,GEV207_S0300_0024,52.83,GE1,STT,626.4766148988343,,,,1.0,30.183,
1765,GEV207_S0300_0022,52.83,GE1,STT,642.0224406994923,,,,1.0,30.22,
1766,GEV207_S0300_0021,52.83,GE1,STT,627.8832715082859,,,,1.0,30.036,
1767,GEV207_S0300_0023,52.83,GE1,STT,645.1860227435983,,,,1.0,29.95,
1768,GEV207_S0300_0054,55.84,GE1,STT,616.7954827002665,,,,1.0,29.875,
1769,GEV207_R0400_0566,54.10508239335008,GE1,CA,,249.97750202481777,,0.88,7567.0,28.33,28.23
1770,GEV207_R0400_0562,54.10508239335008,GE1,CA,,225.00474293302975,,0.78,13070.0,28.82,28.83
1771,GEV207_R0400_0561,54.10508239335008,GE1,CA,,159.65587077091328,,0.75,10863.0,29.51,
1772,GEV207_R0400_0548,53.25686544722542,GE1,CA,,183.5061447128101,,0.64,69767.0,28.76,28.78
1773,GEV207_R0400_0547,53.25686544722542,GE1,CA,,168.2095114160653,,0.58,116481.0,29.03,29.23
1774,GEV207_R0400_0461,52.88934765901198,GE1,CA,,150.37593984962405,,0.56,2308278.0,26.83,26.98
1775,GEV207_R0400_0460,52.88934765901198,GE1,CA,,330.2669552669553,,1.26,2265.0,26.2,25.75
1776,GEV207_R0400_0459,52.88934765901198,GE1,CA,,279.91109194353675,,1.05,14519.0,26.68,26.42
1777,GEV207_R0400_0458,51.75800174389091,GE1,CA,,239.82020063561328,,0.9,36849.0,26.75,26.46
1778,GEV207_R0400_0457,51.75800174389091,GE1,CA,,213.86374554673492,,0.79,103657.0,27.07,27.97
1780,GEV207_R0400_0281,52.15680624164679,GE1,CA,,209.99868091280834,,0.79,62379.0,27.6,
1781,GEV207_R0400_0660,52.3843430221471,GE1,CA,,133.19614256960793,,0.470047,193726.0,28.972842613145897,27.930049762095614
1782,GEV207_R0400_0659,52.3843430221471,GE1,CA,,132.1255785356159,,0.48017699999999996,231984.0,27.9586184334575,27.18741850614305
1783,GEV207_R0400_0658,52.3843430221471,GE1,CA,,179.52581154737348,,0.8052710000000003,17926.0,25.359783243926202,25.108591568974052
1784,GEV207_R0400_0657,52.3843430221471,GE1,CA,,180.09239525455064,,0.7422659999999999,31694.0,25.921645918777955,25.507044360825915
1785,GEV207_R0400_0656,52.3843430221471,GE1,CA,,-261.98600542066185,,-1.0809129999999998,99563.0,26.13795727836028,26.736176388447134
1786,GEV207_R0400_0651,52.3843430221471,GE1,CA,,196.55772774497544,,0.773956,533920.0,28.459613968500427,28.7669370623789
1787,GEV207_R0400_0648,52.3843430221471,GE1,CA,,265.4227212681638,,1.10791,6372.0,25.889853222887112,26.014492106866353
1788,GEV207_R0400_0647,52.3843430221471,GE1,CA,,264.19649453740016,,0.86853,36837.0,30.59247057903005,28.619429017884915
1789,GEV207_R0400_0646,52.3843430221471,GE1,CA,,156.19547620876787,,0.5424800000000001,1524977.0,28.520715552072843,26.727635551215794
1790,GEV207_R0400_0645,52.3843430221471,GE1,CA,,195.17683241656806,,0.764892,472004.0,27.61869921,27.31439637
1791,GEV207_R0400_0644,52.3843430221471,GE1,CA,,197.589270972547,,0.808594,361994.0,27.128936410894614,
1792,GEV207_R0400_0643,52.3843430221471,GE1,CA,,194.49003723901802,,0.725464,536659.0,28.19224185,28.39505793
1793,GEV207_R0400_0642,52.3843430221471,GE1,CA,,195.96885165521712,,0.741455,569820.0,28.14661569,27.95043164
1794,GEV207_R0400_0641,52.3843430221471,GE1,CA,,196.43797735053988,,0.6674800000000001,389441.0,29.687119937975694,30.15727234542148
1845,GEV207_R0410_0020,54.622329345407046,GE1,CA,,249.99791007993528,,0.9842489999999999,559.0,27.93,26.87
1846,GEV207_R0410_0019,54.622329345407046,GE1,CA,,249.99926441622733,,1.0044282,570.0,27.45,25.23
1847,GEV207_R0410_0013,54.622329345407046,GE1,CA,,249.9966416816923,,0.9349912727270001,1131.0,29.36,26.79
1848,GEV207_R0410_0012,54.622329345407046,GE1,CA,,249.99805455147836,,0.93459925,854.0,29.16,26.92
1849,GEV207_R0410_0011,54.622329345407046,GE1,CA,,249.99732711139697,,0.95084609091,481.0,28.92,26.31
1850,GEV213_R0360_0023,56.59,GE1,CA,,33.714323851269455,,0.22675966669999997,425346.0,13.23,
1851,GEV213_R0360_0022,56.59,GE1,CA,,33.6839758239833,,0.228956,1028482.0,14.09,
1852,GEV207_R0400_0197,54.96,GE1,STT,535.4043500195336,,,,1.0,28.876,
1853,GEV207_R0400_0196,54.96,GE1,STT,542.4593208358474,,,,1.0,27.795,
1854,GEV207_R0400_0195,54.96,GE1,STT,538.4188585342359,,,,1.0,24.313,
1855,GEV207_R0400_0194,54.96,GE1,STT,534.3384697068019,,,,1.0,29.519,
1856,GEV207_R0400_0193,54.96,GE1,STT,538.2790848983611,,,,1.0,28.894,
1884,GEV206_I0300_0009,51.93540509533205,GE1,STC,-621.8271524393973,,,,1.0,,36.1
1892,GEV206_R0300_0850,53.15,GE1,STT,660.7306421065141,,,,1.0,,
1893,GEV206_R0300_0842,52.38,GE1,STT,801.5513897866839,,,,1.0,,
1895,GEV206_R0300_0823,52.38,GE1,STT,726.1759039753741,,1.925,,1.0,,
1896,GEV206_R0300_0554,52.970535131873156,GE1,STT,834.7781416554293,,2.28,,1.0,,
1898,GEV206_R0300_0830,52.38,GE1,STC,-325.83527481620496,,,,1.0,,
1899,GEV206_R0300_0556,52.970535131873156,GE1,STC,-422.6858781230707,,,,1.0,,44.25
1900,GEV206_R0300_0562,53.620098081087065,GE1,STC,-452.022230601505,,,,1.0,,
1901,GEV206_R0300_0358,53.396710149056986,GE1,STC,-393.8771474577571,,,,1.0,,
1917,GEV207_R0400_0812,54.71,GE1,STT,645.2237778827812,,2.95,,1.0,26.95,
1918,GEV207_R0400_0772,54.59,GE1,STT,724.1684813407156,,3.155,,1.0,,
1919,GEV207_R0400_0766,54.59,GE1,STT,731.9249153632215,,3.01,,1.0,29.45,
1923,GEV206_R0300_0847,53.15,GE1,STT,965.8508779643813,,,,1.0,,
1924,GEV206_R0300_0844,52.38,GE1,STT,1156.504409769335,,2.9,,1.0,49.3,
1925,GEV206_R0300_0843,52.38,GE1,STT,1113.5088614050746,,2.88,,1.0,,
1926,GEV207_R0400_0266,52.42023780111164,GE1,STT,664.6025371742829,,2.9,,1.0,28.25,
1929,GEV207_R0400_0791,54.71,GE1,CA,,274.8326941875329,,,153995.0,,
1930,GEV207_R0400_0612,54.10508239335008,GE1,CA,,278.3277236759347,,,75550.0,,
1931,GEV207_R0400_0861,54.96,GE1,CA,,274.2103522305374,,0.97,14445.0,30.5,
1932,GEV207_R0400_0597,54.10508239335008,GE1,CA,,274.6001948235694,,1.025,10911.0,28.85,
1934,GEV207_R0400_0273,52.42023780111164,GE1,CA,,199.3572385348508,,0.765,346505.0,,
1935,GEV207_R0400_0487,51.53639507793451,GE1,CA,,193.87130130914363,,0.83,1495214.0,,
1936,GEV207_R0400_0512,50.60758841698335,GE1,CA,,261.11686537491613,,1.045,73313.0,27.0,
1937,GEV207_R0400_0222,52.829937546274905,GE1,CA,,326.65727527000263,,1.365,2514.0,26.1,
1950,GEV207_S3400_0005,53.5,GE1,STT,453.73109089345303,,1.5697,,1.0,32.491,
1951,GEV207_S3400_0004,53.5,GE1,STT,415.9011348376514,,1.4937,,1.0,31.273,
1952,GEV207_S3400_0003,53.5,GE1,STT,446.19803666467527,,1.5612,,1.0,32.927,
1994,GEV207_S0300_0020,52.83,GE1,STT,558.2133588327456,,2.435,,1.0,27.15,
1995,GEV207_S0300_0018,55.43,GE1,STT,617.4663062969613,,2.515,,1.0,29.3,
1996,GEV207_S0300_0015,55.43,GE1,STT,607.950473518927,,2.53,,1.0,29.05,
1997,GEV207_S0300_0012,55.43,GE1,STT,631.997497718382,,2.665,,1.0,28.85,
1998,GEV207_S0300_0011,55.43,GE1,STT,597.3149308089498,,2.505,,1.0,28.75,
1999,GEV207_S0300_0009,55.43,GE1,STT,625.9508329228365,,,,1.0,29.15,
2000,GEV207_S0300_0008,55.43,GE1,STT,639.6247482125821,,2.705,,1.0,28.8,
2001,GEV207_S3600_0011,52.12,GE1,STT,449.50477807606836,,,,1.0,,
2002,GEV207_S3600_0010,52.12,GE1,STT,422.26957678415283,,,,1.0,,
2003,GEV207_S3600_0009,52.12,GE1,STT,469.6768564946247,,1.875,,1.0,,
2004,GEV207_S3600_0008,52.12,GE1,STT,412.5745457508851,,,,1.0,,
2005,GEV207_S3600_0007,52.12,GE1,STT,483.3992949999296,,,,1.0,,
2006,GEV207_S3500_0014,53.64,GE1,STT,455.86236763803225,,,,1.0,,
2007,GEV207_S3500_0013,53.64,GE1,STT,437.39613828542065,,,,1.0,,
2008,GEV207_S3500_0012,53.64,GE1,STT,442.87249055335514,,,,1.0,,
2009,GEV207_S3500_0011,53.64,GE1,STT,475.6017524945399,,,,1.0,,
2010,GEV207_S3500_0009,53.64,GE1,STT,467.7850666564773,,,,1.0,,
2011,GEV207_S3400_0014,53.5,GE1,STT,449.90563309877797,,,,1.0,,
2012,GEV207_S3400_0013,53.5,GE1,STT,426.29615800347517,,,,1.0,,
2013,GEV207_S3400_0012,53.5,GE1,STT,433.1597288739379,,,,1.0,,
2014,GEV207_S3400_0011,53.5,GE1,STT,398.2575201764745,,,,1.0,,
2015,GEV207_S3400_0010,54.57,GE1,STT,426.3187035267261,,,,1.0,,
2016,GEV207_S3300_0012,54.57,GE1,STT,452.014033895589,,,,1.0,,
2017,GEV207_S3300_0011,54.57,GE1,STT,474.45598899616493,,,,1.0,,
2018,GEV207_S3300_0009,54.57,GE1,STT,462.6717206668872,,,,1.0,,
2019,GEV207_S3300_0008,54.57,GE1,STT,439.2041583664785,,,,1.0,,
2020,GEV207_S3300_0007,54.57,GE1,STT,429.6964247161383,,,,1.0,,
2021,GEV207_S3200_0011,51.77,GE1,STT,476.2959269894015,,,,1.0,,
2022,GEV207_S3200_0010,51.77,GE1,STT,455.7125979445862,,,,1.0,,
2023,GEV207_S3200_0009,51.77,GE1,STT,433.0707687129879,,,,1.0,,
2024,GEV207_S3200_0008,51.77,GE1,STT,450.31272247160507,,,,1.0,,
2025,GEV207_S3200_0007,51.77,GE1,STT,434.9252631039573,,,,1.0,,
2026,GEV207_S3100_0014,53.99,GE1,STT,473.1872464430605,,,,1.0,,
2027,GEV207_S3100_0013,53.99,GE1,STT,465.4601422601349,,,,1.0,,
2028,GEV207_S3100_0012,53.99,GE1,STT,477.2429514624947,,,,1.0,,
2029,GEV207_S3100_0011,53.99,GE1,STT,476.7776942037867,,,,1.0,,
2030,GEV207_S3100_0010,53.99,GE1,STT,509.4058414481545,,,,1.0,,
2031,GEV206_R0300_0825,52.38,GE1,STT,1049.5444472462038,,,,1.0,,
2032,GEV206_R0300_0820,52.38,GE1,STT,1106.983135968643,,3.055,,1.0,,
2033,GEV206_R0300_0816,52.38,GE1,STT,882.9430034966456,,,,1.0,39.8,
